match_id,season_id,date_id,home_team_id,away_team_id,referee_id,kickoff_time,ft_home_goals,ft_away_goals,ft_result,ht_home_goals,ht_away_goals,ht_result,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_fouls,away_fouls,home_corners,away_corners,home_yellows,away_yellows,home_reds,away_reds,home_points,away_points,total_goals,goal_difference
3066,9,20230826,21,25,42,15:00,3,2,H,1,2,A,18,9,9,4,13,11,11,3,4,4,0,1,3,0,5,1
3067,9,20230827,6,3,31,14:00,1,3,A,0,2,A,9,16,2,6,12,11,4,6,2,0,0,0,0,3,4,-2
3068,9,20230827,23,18,15,16:30,1,2,A,1,0,H,23,9,8,4,16,10,5,9,1,2,0,1,0,3,3,-1
3069,9,20230827,26,20,16,14:00,1,2,A,0,0,D,6,30,2,9,11,2,1,12,3,0,0,0,0,3,3,-1
3070,9,20230901,19,34,36,20:00,1,2,A,0,1,A,16,9,1,3,8,13,9,6,1,1,0,0,0,3,3,-1
3071,9,20230902,4,1,39,15:00,2,2,D,1,1,D,21,12,7,5,6,13,5,2,1,2,0,0,1,1,4,0
3072,9,20230902,5,23,42,17:30,3,1,H,1,0,H,15,9,6,2,14,17,5,3,4,4,0,0,3,0,4,2
3073,9,20230902,6,31,11,15:00,2,5,A,1,2,A,16,20,4,10,15,9,7,4,4,3,0,0,0,3,7,-3
3074,9,20230902,8,25,50,15:00,0,1,A,0,0,D,21,7,2,3,10,9,8,0,3,4,0,0,0,3,1,-1
3075,9,20230902,20,12,30,15:00,5,1,H,2,1,H,7,6,5,4,12,12,4,5,2,4,0,0,3,0,6,4
3076,9,20230902,26,11,3,12:30,2,2,D,2,1,H,13,16,8,6,11,13,4,6,1,2,0,0,1,1,4,0
3077,9,20230903,2,21,6,16:30,3,1,H,1,1,D,17,10,5,2,8,7,12,3,2,3,0,0,3,0,4,2
3078,9,20230903,10,35,38,14:00,3,2,H,0,0,D,16,12,11,4,12,12,4,2,1,3,0,0,3,0,5,1
3079,9,20230903,18,3,44,14:00,3,0,H,2,0,H,17,9,4,3,12,7,7,3,0,1,0,0,3,0,3,3
3080,9,20230916,3,10,11,15:00,3,1,H,0,0,D,16,6,5,3,13,9,4,2,5,3,0,0,3,0,4,2
3081,9,20230916,12,19,31,15:00,1,0,H,0,0,D,13,7,2,2,6,14,6,2,2,2,0,0,3,0,1,1
3082,9,20230916,21,5,16,15:00,1,3,A,0,1,A,14,10,4,8,8,9,8,1,2,2,0,0,0,3,4,-2
3083,9,20230916,23,4,8,17:30,1,0,H,0,0,D,9,11,2,2,8,12,8,3,3,5,0,0,3,0,1,1
3084,9,20230916,31,26,35,15:00,2,1,H,0,0,D,28,7,10,5,13,14,15,2,6,5,0,1,3,0,3,1
3085,9,20230916,34,20,3,15:00,1,3,A,1,0,H,6,29,3,15,7,11,4,11,3,2,0,0,0,3,4,-2
3086,9,20230916,35,18,30,12:30,1,3,A,1,0,H,11,16,2,6,10,4,4,4,1,3,0,0,0,3,4,-2
3087,9,20230917,1,8,10,14:00,0,0,D,0,0,D,13,14,4,6,15,20,1,7,1,5,0,0,1,1,0,0
3088,9,20230917,11,2,44,16:30,0,1,A,0,0,D,8,13,1,4,12,10,1,11,1,1,0,0,0,3,1,-1
3089,9,20230918,25,6,38,19:45,1,1,D,0,1,A,14,10,4,3,16,10,5,4,2,3,0,1,1,1,2,0
3090,9,20230923,4,11,30,17:30,1,3,A,1,1,D,12,18,2,6,9,12,1,4,2,2,0,0,0,3,4,-2
3091,9,20230923,6,21,48,20:00,0,1,A,0,1,A,12,11,4,4,6,12,9,5,1,2,0,0,0,3,1,-1
3092,9,20230923,10,12,36,15:00,0,0,D,0,0,D,7,10,3,5,10,15,3,2,3,2,0,0,1,1,0,0
3093,9,20230923,19,35,18,15:00,1,1,D,0,0,D,20,3,4,3,12,17,10,1,0,2,0,1,1,1,2,0
3094,9,20230923,20,25,6,15:00,2,0,H,2,0,H,7,10,4,3,5,17,6,6,3,7,1,0,3,0,2,2
3095,9,20230924,2,31,38,14:00,2,2,D,1,1,D,13,13,6,5,12,19,11,4,3,4,0,0,1,1,4,0
3096,9,20230924,5,1,15,14:00,3,1,H,1,1,D,13,12,4,4,12,17,4,4,3,3,0,0,3,0,4,2
3097,9,20230924,8,3,16,14:00,0,1,A,0,0,D,10,15,4,7,9,11,5,11,2,3,0,0,0,3,1,-1
3098,9,20230924,18,34,7,14:00,3,1,H,1,1,D,22,11,7,4,12,13,7,4,0,2,0,0,3,0,4,2
3099,9,20230924,26,23,42,16:30,0,8,A,0,3,A,9,22,1,15,12,8,2,6,3,0,0,0,0,3,8,-8
3100,9,20230930,1,2,31,15:00,0,4,A,0,2,A,8,15,1,8,11,10,6,6,0,1,0,0,0,3,4,-4
3101,9,20230930,3,5,3,12:30,6,1,H,3,0,H,19,11,9,3,19,21,1,3,4,4,0,0,3,0,7,5
3102,9,20230930,11,19,6,15:00,1,2,A,1,2,A,23,9,5,2,8,10,3,6,0,1,0,0,0,3,3,-1
3103,9,20230930,21,10,7,15:00,0,1,A,0,1,A,19,8,4,2,10,8,10,4,3,2,0,0,0,3,1,-1
3104,9,20230930,23,6,47,15:00,2,0,H,1,0,H,20,8,8,2,7,15,5,3,1,3,0,0,3,0,2,2
3105,9,20230930,31,18,44,17:30,2,1,H,1,1,D,24,12,8,4,11,17,12,5,5,4,0,2,3,0,3,1
3106,9,20230930,34,26,14,15:00,2,0,H,2,0,H,20,16,9,2,6,9,7,4,1,1,0,0,3,0,2,2
3107,9,20230930,35,20,8,15:00,2,1,H,1,0,H,3,23,1,8,18,12,0,6,5,4,0,0,3,0,3,1
3108,9,20231001,25,4,36,14:00,1,1,D,0,0,D,6,18,1,5,6,10,1,11,1,2,1,0,1,1,2,0
3109,9,20231002,12,8,50,20:00,0,2,A,0,2,A,10,11,3,4,15,12,8,1,1,4,0,0,0,3,2,-2
3110,9,20231003,19,6,35,19:30,1,2,A,0,1,A,18,14,3,4,14,6,7,6,4,2,0,0,0,3,3,-1
3111,9,20231007,6,8,42,15:00,1,4,A,1,1,D,10,9,3,5,11,8,7,3,2,4,0,0,0,3,5,-3
3112,9,20231007,10,25,8,17:30,0,0,D,0,0,D,8,16,2,5,7,12,3,7,0,1,0,0,1,1,0,0
3113,9,20231007,11,1,10,15:00,3,0,H,2,0,H,25,11,8,4,14,15,8,7,1,2,0,0,3,0,3,3
3114,9,20231007,12,26,43,15:00,3,1,H,0,0,D,20,5,6,2,8,10,9,4,1,2,0,0,3,0,4,2
3115,9,20231007,19,31,15,12:30,0,1,A,0,0,D,12,15,2,4,16,7,5,6,2,1,0,1,0,3,1,-1
3116,9,20231007,21,4,3,15:00,2,1,H,0,1,A,21,11,8,3,10,17,7,5,0,5,0,0,3,0,3,1
3117,9,20231008,2,20,30,16:30,1,0,H,0,0,D,12,4,2,1,8,7,5,4,2,3,0,0,3,0,1,1
3118,9,20231008,5,18,6,14:00,2,2,D,1,2,A,14,14,3,4,12,20,8,1,1,2,0,0,1,1,4,0
3119,9,20231008,34,23,35,14:00,2,2,D,1,0,H,5,10,3,3,11,18,4,2,3,3,0,0,1,1,4,0
3120,9,20231008,35,3,38,14:00,1,1,D,0,0,D,8,18,3,4,19,9,2,10,2,2,1,0,1,1,2,0
3121,9,20231021,1,35,36,15:00,1,2,A,1,0,H,7,20,4,7,15,10,3,12,2,6,1,0,0,3,3,-1
3122,9,20231021,4,6,18,15:00,3,0,H,1,0,H,23,6,10,1,14,12,5,5,5,2,0,1,3,0,3,3
3123,9,20231021,8,2,7,17:30,2,2,D,1,0,H,11,13,5,3,7,14,2,7,3,3,0,0,1,1,4,0
3124,9,20231021,18,11,8,12:30,2,0,H,0,0,D,26,6,6,1,9,9,12,4,1,1,0,1,3,0,2,2
3125,9,20231021,20,5,38,15:00,2,1,H,2,0,H,10,5,6,3,9,11,2,2,2,2,1,0,3,0,3,1
3126,9,20231021,23,10,50,15:00,4,0,H,3,0,H,10,17,7,3,7,12,6,8,2,3,0,0,3,0,4,4
3127,9,20231021,25,19,43,15:00,2,2,D,0,0,D,19,13,8,4,12,11,4,2,3,0,0,0,1,1,4,0
3128,9,20231021,26,21,30,20:00,1,2,A,1,1,D,12,14,6,5,12,10,5,4,3,1,0,0,0,3,3,-1
3129,9,20231022,3,34,10,16:30,4,1,H,1,0,H,15,14,7,4,9,15,8,7,0,1,0,0,3,0,5,3
3130,9,20231023,31,12,6,20:00,2,0,H,1,0,H,15,10,5,3,10,14,3,5,2,0,0,0,3,0,2,2
3131,9,20231027,10,31,3,20:00,1,2,A,0,0,D,13,10,3,1,19,11,11,2,2,1,0,0,0,3,3,-1
3132,9,20231028,1,6,43,15:00,2,1,H,1,1,D,13,6,6,3,9,12,10,5,2,3,0,0,3,0,3,1
3133,9,20231028,2,26,50,15:00,5,0,H,1,0,H,13,2,8,0,9,13,6,1,0,3,0,0,3,0,5,5
3134,9,20231028,8,4,44,12:30,0,2,A,0,0,D,17,7,2,5,12,7,10,1,1,4,0,0,0,3,2,-2
3135,9,20231028,35,23,6,17:30,2,2,D,1,2,A,11,13,6,5,13,15,8,7,1,4,0,0,1,1,4,0
3136,9,20231029,3,19,15,14:00,3,1,H,1,0,H,17,7,6,1,11,10,6,4,3,2,0,0,3,0,4,2
3137,9,20231029,5,12,31,14:00,1,1,D,1,0,H,18,10,7,5,12,8,7,3,0,3,0,0,1,1,2,0
3138,9,20231029,18,25,7,14:00,3,0,H,2,0,H,21,9,8,1,9,13,8,3,2,3,0,0,3,0,3,3
3139,9,20231029,21,20,36,15:30,0,3,A,0,1,A,7,21,3,10,9,4,7,12,4,1,0,0,0,3,3,-3
3140,9,20231029,34,11,42,13:00,0,1,A,0,0,D,12,10,2,4,7,11,4,3,4,1,0,0,0,3,1,-1
3141,9,20231104,4,34,47,15:00,3,2,H,1,2,A,16,12,4,2,12,14,4,3,1,4,0,0,3,0,5,1
3142,9,20231104,6,10,35,15:00,0,2,A,0,1,A,17,4,5,3,9,12,12,1,0,5,0,0,0,3,2,-2
3143,9,20231104,11,5,50,15:00,1,1,D,1,0,H,10,7,4,2,15,5,3,3,4,2,0,0,1,1,2,0
3144,9,20231104,12,21,15,12:30,0,1,A,0,0,D,18,12,3,5,9,15,9,4,5,2,0,0,0,3,1,-1
3145,9,20231104,20,1,8,15:00,6,1,H,3,0,H,21,5,8,1,8,9,12,1,0,1,0,0,3,0,7,5
3146,9,20231104,23,2,42,17:30,1,0,H,0,0,D,9,14,2,1,14,9,0,11,5,1,0,0,3,0,1,1
3147,9,20231104,26,35,38,15:00,2,1,H,0,0,D,11,10,2,3,13,10,4,4,2,3,0,0,3,0,3,1
3148,9,20231105,19,18,3,16:30,1,1,D,0,0,D,8,24,5,6,7,13,4,7,1,1,0,0,1,1,2,0
3149,9,20231105,25,3,16,14:00,2,0,H,1,0,H,5,13,3,3,6,9,0,10,1,1,0,0,3,0,2,2
3150,9,20231106,31,8,30,20:00,1,4,A,1,1,D,8,17,5,8,12,21,1,6,1,5,2,0,0,3,5,-3
3151,9,20231111,1,23,7,17:30,2,0,H,0,0,D,19,8,10,5,10,4,6,5,2,1,0,0,3,0,2,2
3152,9,20231111,2,6,30,15:00,3,1,H,1,0,H,16,8,6,5,8,9,3,3,0,1,1,0,3,0,4,2
3153,9,20231111,10,11,43,15:00,2,3,A,1,1,D,13,8,4,4,9,18,9,2,1,4,0,0,0,3,5,-1
3154,9,20231111,21,19,14,15:00,1,0,H,0,0,D,15,10,4,4,9,11,11,3,0,2,0,0,3,0,1,1
3155,9,20231111,35,31,50,12:30,2,1,H,0,1,A,17,6,4,2,19,15,11,3,4,3,0,0,3,0,3,1
3156,9,20231112,3,12,44,14:00,3,1,H,2,0,H,12,9,6,5,4,17,2,2,2,5,0,0,3,0,4,2
3157,9,20231112,5,26,15,14:00,1,1,D,1,0,H,11,9,6,1,13,16,6,3,3,2,1,0,1,1,2,0
3158,9,20231112,8,20,6,16:30,4,4,D,2,2,D,17,15,9,10,12,15,3,3,5,3,0,0,1,1,8,0
3159,9,20231112,18,4,36,14:00,3,0,H,1,0,H,17,16,10,3,16,12,6,8,1,2,0,0,3,0,3,3
3160,9,20231112,34,25,31,14:00,3,2,H,1,1,D,16,10,6,5,9,12,9,4,2,2,0,0,3,0,5,1
3161,9,20231125,4,2,50,17:30,0,1,A,0,0,D,9,15,3,4,9,7,1,8,1,1,0,0,0,3,1,-1
3162,9,20231125,6,34,43,15:00,1,2,A,0,0,D,11,11,5,3,11,7,4,5,1,3,0,0,0,3,3,-1
3163,9,20231125,19,10,16,15:00,2,1,H,0,0,D,8,16,3,8,15,12,4,5,6,1,0,0,3,0,3,1
3164,9,20231125,20,18,7,12:30,1,1,D,1,0,H,16,8,5,3,9,11,9,6,1,3,0,0,1,1,2,0
3165,9,20231125,23,8,44,15:00,4,1,H,1,1,D,14,7,5,4,13,19,4,2,4,4,0,1,3,0,5,3
3166,9,20231125,25,5,6,15:00,2,3,A,1,2,A,18,11,5,5,12,7,6,4,2,4,0,1,0,3,5,-1
3167,9,20231125,26,1,3,15:00,1,3,A,0,2,A,10,23,2,11,6,8,4,7,4,1,0,0,0,3,4,-2
3168,9,20231126,11,21,15,16:30,0,3,A,0,1,A,24,9,6,4,10,8,6,5,3,0,0,0,0,3,3,-3
3169,9,20231126,31,3,38,14:00,1,2,A,1,1,D,18,15,8,5,11,13,9,3,0,4,0,0,0,3,3,-1
3170,9,20231127,12,35,31,20:00,3,2,H,1,1,D,12,10,6,6,13,13,6,2,2,2,0,0,3,0,5,1
3171,9,20231202,2,35,35,15:00,2,1,H,2,0,H,19,6,6,3,10,10,4,0,1,2,0,0,3,0,3,1
3172,9,20231202,4,19,6,15:00,3,1,H,0,0,D,27,7,6,1,10,8,7,5,1,2,0,0,3,0,4,2
3173,9,20231202,6,26,7,15:00,5,0,H,2,0,H,19,6,7,3,9,12,6,1,2,5,0,1,3,0,5,5
3174,9,20231202,23,21,38,20:00,1,0,H,0,0,D,22,8,4,1,6,13,7,3,1,2,0,0,3,0,1,1
3175,9,20231202,25,11,36,17:30,0,1,A,0,0,D,13,12,2,3,15,14,4,3,1,0,0,0,0,3,1,-1
3176,9,20231203,1,3,47,14:00,2,2,D,1,1,D,15,11,7,3,16,12,7,7,5,3,0,0,1,1,4,0
3177,9,20231203,8,5,8,14:00,3,2,H,2,1,H,8,18,5,9,16,12,5,8,3,5,1,0,3,0,5,1
3178,9,20231203,18,12,42,14:00,4,3,H,2,2,D,26,9,12,5,6,7,3,4,0,0,0,0,3,0,7,1
3179,9,20231203,20,31,44,16:30,3,3,D,2,1,H,18,8,4,4,14,14,10,8,4,4,0,0,1,1,6,0
3180,9,20231203,34,10,30,14:00,1,1,D,1,0,H,9,9,3,2,17,7,2,3,2,0,0,0,1,1,2,0
3181,9,20231205,19,2,43,20:15,3,4,A,1,2,A,6,23,4,9,14,7,3,8,2,1,0,0,0,3,7,-1
3182,9,20231205,35,6,16,19:30,1,0,H,1,0,H,7,12,4,3,11,15,6,8,2,4,0,0,3,0,1,1
3183,9,20231206,3,20,15,20:15,1,0,H,0,0,D,22,2,7,2,13,13,6,0,2,2,0,0,3,0,1,1
3184,9,20231206,5,4,35,19:30,2,1,H,1,1,D,18,8,7,2,10,8,7,3,3,1,0,0,3,0,3,1
3185,9,20231206,10,1,8,19:30,0,2,A,0,1,A,16,11,3,4,10,17,3,9,1,3,0,0,0,3,2,-2
3186,9,20231206,12,25,18,19:30,5,0,H,2,0,H,14,4,6,1,7,10,6,1,0,1,0,0,3,0,5,5
3187,9,20231206,21,8,7,20:15,2,1,H,1,1,D,28,13,9,3,12,12,12,4,4,0,0,0,3,0,3,1
3188,9,20231206,26,18,44,19:30,0,2,A,0,1,A,6,15,1,8,12,8,2,12,2,3,0,0,0,3,2,-2
3189,9,20231207,11,23,50,19:30,3,0,H,0,0,D,21,13,6,3,18,8,5,2,3,0,0,0,3,0,3,3
3190,9,20231207,31,34,31,20:15,1,2,A,1,0,H,23,11,7,5,11,12,8,4,3,3,0,0,0,3,3,-1
3191,9,20231209,3,2,16,17:30,1,0,H,1,0,H,10,12,3,5,16,11,3,3,4,2,0,0,3,0,1,1
3192,9,20231209,5,6,44,15:00,1,1,D,0,1,A,29,6,11,3,5,8,9,1,0,4,0,0,1,1,2,0
3193,9,20231209,10,18,3,12:30,1,2,A,0,0,D,8,14,4,2,17,17,6,5,5,2,1,0,0,3,3,-1
3194,9,20231209,21,1,35,15:00,0,3,A,0,1,A,20,10,3,4,7,10,10,4,3,1,0,0,0,3,3,-3
3195,9,20231209,26,4,42,15:00,1,0,H,1,0,H,9,10,4,4,14,13,3,4,5,1,0,0,3,0,1,1
3196,9,20231209,35,25,43,15:00,1,1,D,1,1,D,10,8,4,2,9,11,4,3,0,1,0,0,1,1,2,0
3197,9,20231210,11,8,30,14:00,2,0,H,0,0,D,9,16,5,4,12,12,4,8,2,2,0,0,3,0,2,2
3198,9,20231210,12,34,36,14:00,5,0,H,3,0,H,14,9,8,5,5,10,3,6,2,1,0,0,3,0,5,5
3199,9,20231210,19,20,50,14:00,1,2,A,1,0,H,4,18,2,6,16,6,6,3,2,1,0,0,0,3,3,-1
3200,9,20231210,31,23,7,16:30,4,1,H,2,0,H,23,9,12,3,10,12,3,6,1,3,0,0,3,0,5,3
3201,9,20231215,25,31,16,20:00,0,2,A,0,1,A,15,12,1,6,16,11,6,4,2,4,0,1,0,3,2,-2
3202,9,20231216,6,11,6,17:30,0,2,A,0,2,A,14,9,2,6,9,8,8,6,0,1,0,0,0,3,2,-2
3203,9,20231216,8,26,3,15:00,2,0,H,0,0,D,15,6,6,1,9,14,7,6,1,3,0,0,3,0,2,2
3204,9,20231216,20,10,36,15:00,2,2,D,1,0,H,19,5,9,2,12,9,6,1,1,1,0,0,1,1,4,0
3205,9,20231216,23,12,43,15:00,3,0,H,0,0,D,27,6,10,4,7,12,5,1,0,2,0,1,3,0,3,3
3206,9,20231217,2,5,50,14:00,2,0,H,0,0,D,26,6,9,1,11,9,10,1,1,3,0,0,3,0,2,2
3207,9,20231217,4,3,10,14:00,1,2,A,1,0,H,4,15,3,5,19,6,7,12,6,4,1,1,0,3,3,-1
3208,9,20231217,18,21,30,16:30,0,0,D,0,0,D,34,6,8,1,13,8,12,0,2,4,0,1,1,1,0,0
3209,9,20231217,34,35,7,14:00,3,0,H,2,0,H,13,14,4,3,12,15,6,6,3,1,0,0,3,0,3,3
3210,9,20231221,10,5,15,20:00,1,1,D,1,0,H,11,18,3,6,12,11,3,1,5,2,0,0,1,1,2,0
3211,9,20231222,3,26,6,20:00,1,1,D,0,0,D,12,5,4,2,11,16,9,1,3,3,0,0,1,1,2,0
3212,9,20231223,12,6,40,15:00,0,2,A,0,0,D,19,7,5,2,5,17,8,6,2,1,0,0,0,3,2,-2
3213,9,20231223,18,2,7,17:30,1,1,D,1,1,D,13,13,3,2,13,14,4,5,2,5,0,0,1,1,2,0
3214,9,20231223,19,23,11,15:00,1,0,H,1,0,H,16,15,5,2,11,5,6,7,2,1,0,0,3,0,1,1
3215,9,20231223,25,1,38,15:00,2,3,A,0,0,D,11,18,5,7,10,10,6,6,0,3,1,0,0,3,5,-1
3216,9,20231223,31,11,42,15:00,2,1,H,2,0,H,13,18,6,8,6,18,3,8,1,4,0,0,3,0,3,1
3217,9,20231223,34,21,44,12:30,2,0,H,0,0,D,12,11,5,3,13,15,4,4,2,3,0,0,3,0,2,2
3218,9,20231224,35,8,10,13:00,2,1,H,0,0,D,14,16,6,5,11,9,10,6,3,5,0,0,3,0,3,1
3219,9,20231226,1,12,50,15:00,3,0,H,1,0,H,16,8,4,3,10,10,6,5,0,2,0,0,3,0,3,3
3220,9,20231226,6,18,36,17:30,0,2,A,0,1,A,9,19,0,10,7,10,4,4,2,1,0,0,0,3,2,-2
3221,9,20231226,21,3,8,20:00,3,2,H,0,2,A,13,10,7,4,10,10,3,6,1,3,0,0,3,0,5,1
3222,9,20231226,23,25,7,12:30,1,3,A,1,1,D,19,15,7,6,10,11,10,2,3,3,0,0,0,3,4,-2
3223,9,20231226,26,19,41,15:00,2,3,A,0,1,A,21,12,6,4,13,13,9,4,5,0,0,0,0,3,5,-1
3224,9,20231227,4,35,3,19:30,1,4,A,1,3,A,14,11,4,5,5,14,8,2,1,1,0,0,0,3,5,-3
3225,9,20231227,8,10,31,19:30,2,1,H,1,1,D,9,13,4,5,13,16,4,3,3,2,0,0,3,0,3,1
3226,9,20231227,11,20,15,20:15,1,3,A,1,0,H,7,23,2,9,13,5,8,4,4,2,0,0,0,3,4,-2
3227,9,20231228,2,34,30,20:15,0,2,A,0,1,A,30,6,8,3,8,8,10,3,2,0,0,0,0,3,2,-2
3228,9,20231228,5,31,16,19:30,4,2,H,2,0,H,15,19,9,3,18,6,7,6,3,2,0,0,3,0,6,2
3229,9,20231230,3,6,42,15:00,3,2,H,2,1,H,19,9,7,5,9,14,6,2,4,1,0,1,3,0,5,1
3230,9,20231230,10,4,38,15:00,3,1,H,2,1,H,13,9,6,4,14,10,7,4,0,1,0,0,3,0,4,2
3231,9,20231230,19,8,36,12:30,2,3,A,0,2,A,15,12,6,8,14,21,7,2,2,2,0,0,0,3,5,-1
3232,9,20231230,20,26,10,15:00,2,0,H,1,0,H,18,4,4,2,5,6,12,2,1,1,0,0,3,0,2,2
3233,9,20231230,25,21,50,17:30,2,1,H,0,0,D,8,10,2,5,9,11,4,5,2,4,0,0,3,0,3,1
3234,9,20231230,35,11,47,15:00,3,0,H,1,0,H,12,10,6,0,9,14,5,2,2,3,0,0,3,0,3,3
3235,9,20231231,12,2,18,14:00,2,1,H,1,1,D,15,13,4,3,11,10,5,4,4,1,0,0,3,0,3,1
3236,9,20231231,31,1,44,14:00,3,1,H,1,0,H,12,24,6,4,9,18,4,13,3,3,0,0,3,0,4,2
3237,9,20240101,18,23,6,20:00,4,2,H,0,0,D,34,5,15,3,16,15,7,3,3,5,0,0,3,0,6,2
3238,9,20240102,34,5,43,19:30,0,0,D,0,0,D,6,22,2,8,4,6,2,0,1,0,0,0,1,1,0,0
3239,9,20240112,6,19,48,19:45,1,1,D,1,0,H,13,14,7,5,7,12,2,8,1,0,0,0,1,1,2,0
3240,9,20240113,8,12,6,12:30,1,0,H,1,0,H,17,14,3,4,13,9,6,4,5,1,0,0,3,0,1,1
3241,9,20240113,23,20,7,17:30,2,3,A,2,1,H,12,27,5,11,7,7,3,13,1,2,0,0,0,3,5,-1
3242,9,20240114,11,3,10,14:00,0,0,D,0,0,D,10,16,2,5,13,14,4,5,1,4,0,0,1,1,0,0
3243,9,20240114,21,31,15,16:30,2,2,D,2,1,H,9,16,2,6,8,5,8,13,2,1,0,0,1,1,4,0
3244,9,20240120,2,10,36,12:30,5,0,H,2,0,H,21,12,6,5,8,12,6,7,0,0,0,0,3,0,5,5
3245,9,20240120,4,25,11,17:30,3,2,H,1,1,D,11,12,5,3,10,14,6,4,1,3,0,0,3,0,5,1
3246,9,20240121,1,18,3,16:30,0,4,A,0,0,D,11,14,1,7,9,12,8,5,1,2,0,0,0,3,4,-4
3247,9,20240121,26,34,31,14:00,2,2,D,1,1,D,21,16,6,5,11,10,4,1,3,1,1,1,1,1,4,0
3248,9,20240122,5,35,8,19:45,0,0,D,0,0,D,11,8,4,3,10,13,8,2,1,4,0,0,1,1,0,0
3249,9,20240130,3,23,15,20:15,1,3,A,0,2,A,12,14,6,5,14,12,8,7,4,1,0,0,0,3,4,-2
3250,9,20240130,10,26,48,20:00,3,2,H,2,2,D,12,9,4,5,8,18,11,1,1,4,0,0,3,0,5,1
3251,9,20240130,12,11,47,19:45,0,0,D,0,0,D,25,21,6,4,6,13,15,6,1,2,0,0,1,1,0,0
3252,9,20240130,19,5,38,19:45,4,0,H,3,0,H,18,9,8,2,13,14,7,4,2,2,0,0,3,0,4,4
3253,9,20240130,25,2,44,19:30,1,2,A,0,0,D,9,19,3,3,6,7,2,11,0,1,0,0,0,3,3,-1
3254,9,20240131,18,8,36,20:15,4,1,H,2,0,H,28,4,13,3,15,16,8,1,2,4,0,0,3,0,5,3
3255,9,20240131,20,6,43,19:30,3,1,H,2,0,H,14,8,4,3,3,13,7,3,2,2,0,0,3,0,4,2
3256,9,20240131,31,4,10,19:30,3,2,H,0,1,A,19,9,5,5,13,15,5,3,2,3,0,0,3,0,5,1
3257,9,20240201,34,1,50,19:30,1,1,D,0,1,A,9,9,3,4,13,11,1,5,1,3,0,0,1,1,2,0
3258,9,20240201,35,21,16,20:15,3,4,A,0,2,A,16,21,7,8,10,10,4,5,2,5,0,0,0,3,7,-1
3259,9,20240203,5,10,44,15:00,4,1,H,3,0,H,13,7,6,5,8,14,3,2,1,3,0,0,3,0,5,3
3260,9,20240203,6,12,9,15:00,2,2,D,0,2,A,12,15,4,7,11,7,2,13,2,2,0,0,1,1,4,0
3261,9,20240203,11,31,30,12:30,2,2,D,1,2,A,14,9,5,6,8,14,9,5,3,0,0,0,1,1,4,0
3262,9,20240203,23,19,47,15:00,4,4,D,2,2,D,19,11,6,8,13,16,8,2,2,2,0,0,1,1,8,0
3263,9,20240203,26,3,36,17:30,0,5,A,0,4,A,10,14,5,10,10,7,3,4,1,0,0,0,0,3,5,-5
3264,9,20240204,1,25,40,14:00,1,1,D,1,1,D,9,8,2,6,19,12,11,6,3,2,1,0,1,1,2,0
3265,9,20240204,2,18,6,16:30,3,1,H,1,1,D,15,10,7,1,11,11,2,4,6,2,0,1,3,0,4,2
3266,9,20240204,8,35,50,14:00,2,4,A,1,2,A,15,14,6,7,15,11,10,1,3,2,0,0,0,3,6,-2
3267,9,20240204,21,34,3,14:00,3,0,H,1,0,H,12,22,5,3,10,5,5,8,0,1,0,0,3,0,3,3
3268,9,20240205,4,20,16,20:00,1,3,A,1,1,D,9,25,3,15,2,4,8,13,1,0,0,0,0,3,4,-2
3269,9,20240210,12,1,11,15:00,3,1,H,2,0,H,7,25,6,4,11,11,1,14,1,2,0,0,3,0,4,2
3270,9,20240210,18,6,50,15:00,3,1,H,1,1,D,25,9,10,4,11,13,9,3,3,2,0,0,3,0,4,2
3271,9,20240210,19,26,7,15:00,1,3,A,0,2,A,20,7,5,3,7,12,13,1,1,2,0,0,0,3,4,-2
3272,9,20240210,20,11,15,12:30,2,0,H,0,0,D,19,5,3,1,6,11,9,0,0,2,0,0,3,0,2,2
3273,9,20240210,25,23,6,17:30,2,3,A,2,2,D,13,7,3,5,9,6,4,4,1,2,0,0,0,3,5,-1
3274,9,20240210,31,5,43,15:00,2,1,H,0,1,A,16,6,6,3,14,13,9,6,2,3,0,0,3,0,3,1
3275,9,20240210,35,4,44,15:00,0,2,A,0,1,A,17,9,5,6,11,9,7,4,2,3,0,0,0,3,2,-2
3276,9,20240211,3,21,38,16:30,1,2,A,0,1,A,23,17,10,5,9,7,10,8,3,2,0,0,0,3,3,-1
3277,9,20240211,34,2,8,14:00,0,6,A,0,4,A,5,25,1,12,17,11,2,6,4,0,0,0,0,3,6,-6
3278,9,20240212,10,8,30,20:00,1,3,A,1,0,H,13,14,4,5,14,7,1,7,2,2,0,0,0,3,4,-2
3279,9,20240217,4,18,30,12:30,1,4,A,0,1,A,15,15,6,8,4,18,1,6,2,1,0,0,0,3,5,-3
3280,9,20240217,6,2,16,15:00,0,5,A,0,2,A,8,16,0,7,11,8,4,6,2,1,0,0,0,3,5,-5
3281,9,20240217,12,3,24,15:00,1,2,A,0,1,A,15,12,4,3,11,6,4,4,5,2,0,0,0,3,3,-1
3282,9,20240217,20,8,3,17:30,1,1,D,0,1,A,31,9,5,6,7,12,12,1,1,3,0,0,1,1,2,0
3283,9,20240217,23,1,31,15:00,2,2,D,0,0,D,17,12,5,7,9,22,4,2,1,3,0,0,1,1,4,0
